@relation chat

@attribute Conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute message string

@data
?,'','Pero tengo un predicado adentro'
?,'','"similar(Usuario, Valor)"'
?,'','Ahí está corregido'
?,'Lautaro Fernández','aaaa'
?,'Lautaro Fernández','pero eso anda?'
?,'','Supongo que si jaja'
?,'','Luego lo probamos'
?,'','Es como para ir haciendo el esquema'
?,'Lautaro Fernández','jajaja'
?,'Carolina Bruscantini','ahora.. vos queres preguntar si esta ordenada o ordenarla?'
?,'Lautaro Fernández','claro'
?,'','Preguntando si está ordenada'
?,'','La forzas a que salga ordenada'
?,'Lautaro Fernández','ahi esta preguntando si esta ordenada'
?,'','Pero podemos ordenarla también'
?,'','Para que no reevalúe tantas veces'
?,'Lautaro Fernández','aaaaa claro'
?,'','Es lo mismo, siempre caes en un backtracking'
?,'Lautaro Fernández','osea'
?,'','Pero al ser declarativo conviene así'
?,'','Decirle, está ordenada'
?,'Lautaro Fernández','cuando preguntes si esta ordenada, si no lo esta se reevalua similares'
?,'','Y no procedural, tipo "ordenate"'
?,'Lautaro Fernández','y te pone otra lista'
?,'','Exacto'
?,'Lautaro Fernández','y asi hasta que este ordenada'
?,'','Claro'
?,'Lautaro Fernández','bien'
?,'Lautaro Fernández','me gusta'
?,'Lautaro Fernández','habria que probarlo'
?,'','Quién será el valiente jaja'
?,'Lautaro Fernández','jajajaja'
?,'Lautaro Fernández','yo lo pruebo'
?,'','Vamaa'
?,'Lautaro Fernández','pero que hago entonces con el similitud?'
?,'','El similitud hace de cuenta que hay hechos'
?,'Lautaro Fernández','le creo yo los hechos que se me cante?'
?,'Lautaro Fernández','claro'
?,'Lautaro Fernández','le pongo yo un par de hechos'
?,'','Tira por ejemplo, similitud(Lautaro, Carolina, 9)'
?,'','Sin mayúscula'
?,'Lautaro Fernández','con mayuscula'
?,'','Pero no son variables'
?,'Lautaro Fernández','porque Lautaro y Carolina son variables'
?,'Lautaro Fernández','como que no?'
?,'','Nono, en un hecho ya instancias'
?,'','Vos tenes que poner varios hechos'
?,'Lautaro Fernández','aaaa posta'
?,'Lautaro Fernández','mala mia'
?,'','similitud(lautaro, carolina. 9).'
?,'',' '
?,'','similitud(lautaro, sacha,5).'
?,'','Cosas así'
?,'','Mandale 15'
?,'Lautaro Fernández','got it'
?,'','Así ves la lista'
?,'Lautaro Fernández','sisi'
?,'','Y valores variados'
?,'','Tenés el sitio par aprobar'
?,'Lautaro Fernández','les mando screenshots de los errores'
?,'','Proba acá'
?,'','http://swish.swi-prolog.org/'
?,'Lautaro Fernández','*ya deducia que iba a haber errores*'
?,'','De los errores jajajaja'
?,'','Ah otra cosa'
?,'','Cuando estes en swi prolog'
?,'','Para hacer un assert'
?,'','O sea, agregar cosas a la base de datos'
?,'','Tenes que decirle al programa que va a ser dinámico el agregado de datos'
?,'','O sea, que va a varias'
?,'Sacha Goytia','el c) pide material complementario, habria que poner en el tp los que agregues para probar'
?,'Lautaro Fernández','eeeeh?'
?,'','Y que va a variar por assert (con lo que metes cosas nuevas)'
?,'','Así que pone esto'
?,'','Copia y pega tal cual'
?,'Lautaro Fernández','el que?'
?,'Lautaro Fernández','que copio?'
?,'Carolina Bruscantini',':- dynamic nombrePrecidado/numeroDeParametros'
?,'Lautaro Fernández','eso donde lo tendria que poner?'
?,'Carolina Bruscantini',':- dynamic valoracion/3'
?,'Carolina Bruscantini','.'
?,'Carolina Bruscantini','al principio'
?,'Lautaro Fernández','al principio antes de todos los hechos?'
?,'Lautaro Fernández','o despues de los hechos y antes de las reglas?'
?,'Carolina Bruscantini','sisi, arriba de todo mandalo, como prinmera linea'
?,'Lautaro Fernández','bien'
?,'Lautaro Fernández','no enitendo para uqe todavia jajaj'
?,'Carolina Bruscantini','podemos dejarlo en courir new? jajaja'
?,'Carolina Bruscantini','porque te pide que especifiques si vas a agregar o sacar hechos de la base'
?,'Carolina Bruscantini','si son dinamicos o estaticos'
?,'Carolina Bruscantini','trato de seguir con la b'
?,'Carolina Bruscantini','vayan diciendome cualquier cosa'
?,'Carolina Bruscantini','no, para.. jajaja'
?,'',':- dynamic assert/1'
?,'','Y con eso te deja usar el assert'
?,'','   :- dynamic assert/1'
?,'','Se me había cortado internet '
?,'','Vamos a la b'
?,'Lautaro Fernández','como como?'
?,'Lautaro Fernández','entonces el :- dynamic valoracion/3 no lo pongo?'
?,'','No, creo que es    :- dynamic asserta/1'
?,'','Que es el que agrega'
?,'Lautaro Fernández','ahi termine de crear la base de datos'
?,'Lautaro Fernández','que consulta hago ? jajaja'
?,'Carolina Bruscantini','no se, yo los ejercicios que hacia, los hacia poniendo como dije. Si el dynamic assert funciona, ni idea. Proba, de ultima te tirara un error'
?,'','Pedile los similares'
?,'','Proba'
?,'','similares(lautaro,S).'
?,'','Y qué te da S'
?,'Lautaro Fernández','ok'
?,'Carolina Bruscantini','no se que hechos pusiste.. pero podriamos ponerlos en el documento tambien'
?,'','Y podríamos comentar las reglas'
?,'','c'
?,'','Como para decir cómo funcionan'
?,'Carolina Bruscantini','deberiamos probar algun ?- valoracion(unUsuarioQueHayasAgregado, unItem, sinInstanciar).'
?,'','Cosas así'
?,'Carolina Bruscantini','si, me gusta la diea de comentar las reglas'
?,'Lautaro Fernández','   Singleton variables: [Usuario,Item] '
?,'Carolina Bruscantini','habria que poner alguna captura de pantalla con el resultado mostrando que funciona?'
?,'','Si, eso no hay drama'
?,'Lautaro Fernández','me saltaron muchos errores asi'
?,'','Es que no se usan más'
?,'Carolina Bruscantini','no pasa nada, si es warning no importa'
?,'','Te dice que se declaran ahí pero no se usa luego'
?,'Lautaro Fernández','que es singleton?'
?,'','Una única instancia'
?,'Lautaro Fernández','aaa'
?,'Carolina Bruscantini','mientras no diga "error"..'
?,'Carolina Bruscantini','jajaja'
?,'Lautaro Fernández','   Stream <stream>(0x7f75cc00c220):1:33 Syntax error: Operator expected'
?,'','ké'
?,'Lautaro Fernández','me salta eso ahroa'
?,'','Te juro que no sé qué es eso'
?,'','Ahora vuelvo chicos, '
?,'Lautaro Fernández','jajaaja no tengo idea uqe mierda es'
?,'','Los abandono un ratito, que tengo que ir a mi casa'
?,'Carolina Bruscantini','fijate.. linea 1 columna 23'
?,'','Llego y me conecto'
?,'Lautaro Fernández','dale dale no pasa nada'
?,'Carolina Bruscantini','algun error de sintaxis'
?,'Lautaro Fernández','no hay columna 23 en la linea 1 eso es lo raro jajaj'
?,'Carolina Bruscantini','ah re..'
?,'Carolina Bruscantini','33'
?,'Carolina Bruscantini','encima'
?,'Carolina Bruscantini','tipie mal'
?,'Carolina Bruscantini','pusiste el punto despues del :- dynamic bla, bla?'
?,'Carolina Bruscantini','como lo pusiste al final el dynamic?'
?,'Lautaro Fernández','lo saque porque tiraba errror de sintaxis jajaja'
?,'Carolina Bruscantini','en donde estas? en la pagina?'
?,'Carolina Bruscantini','o probandolo en la pc?'
?,'Carolina Bruscantini','proba agregandolo, me parece que te comiste el ultimo .'
?,'Carolina Bruscantini','en el documento no esta'
?,'Lautaro Fernández','ahi agrego todo el codigo al doc'
?,'Carolina Bruscantini','dalee'
?,'Lautaro Fernández','ahi lo puse'
?,'Carolina Bruscantini','si, proba con ":- dynamic valoracion/3."'
?,'Carolina Bruscantini','bue'
?,'Carolina Bruscantini','ahi probe con el dynamic como decia'
?,'Carolina Bruscantini','me tiro'
?,'Carolina Bruscantini','ERROR: g:/aafacu/exploratoria/tpe.pl:89:26: Syntax error: Operator expected'
?,'Carolina Bruscantini',' '
?,'Carolina Bruscantini','ERROR: g:/aafacu/exploratoria/tpe.pl:90:25: Syntax error: Operator expected'
?,'Carolina Bruscantini','la barra del dividir, puede ser que vaya al reves, no?'
?,'Carolina Bruscantini','yep'
?,'Carolina Bruscantini',' g:/aafacu/exploratoria/tpe compiled 0.00 sec, 3 clauses'
?,'Carolina Bruscantini','que consulta probamos.. a ver en base a los hechos..'
?,'Sacha Goytia','vas asi'
?,'Sacha Goytia','la barra'
?,'Sacha Goytia','/'
?,'Carolina Bruscantini','sisi, estaba  \'
?,'Carolina Bruscantini','ahi lo cambie'
?,'Carolina Bruscantini','ya compila'
?,'Carolina Bruscantini','ahora deberiamos probar algun ejemplo'
?,'Lautaro Fernández','aah sisi eso yo tambien lo tuve uqe cambiar'
?,'Lautaro Fernández','posta?'
?,'Lautaro Fernández','donde lo compilaste?'
?,'Carolina Bruscantini','en mi pc'
?,'Lautaro Fernández','pero en la pag?'
?,'Sacha Goytia','si la lista esta vacia tambien te puede tirar error'
?,'Lautaro Fernández','o en la app descargada?'
?,'Carolina Bruscantini','nono, lo tengo instalado'
?,'Lautaro Fernández','aaah sisi yo tambien'
?,'Lautaro Fernández','ahi lo pruebo'
?,'Lautaro Fernández','na flashie'
?,'Lautaro Fernández','lo tenia instalado en la pc de escritorio'
?,'Lautaro Fernández','y no estoy en casa'
?,'Lautaro Fernández','pero en la pag sigue sin andar'
?,'Lautaro Fernández','nose que onda'
?,'Carolina Bruscantini','a ver.. tenes la pagina?'
?,'Lautaro Fernández','a vos te compilo y te anduvo bien?'
?,'Carolina Bruscantini','no lo probe'
?,'Carolina Bruscantini','compilo no mas'
?,'Lautaro Fernández','http://swish.swi-prolog.org/'
?,'Carolina Bruscantini','ahora lo iba a probar, pero estbaa viendo los hechos'
?,'Carolina Bruscantini','y por ejemplo.. todos ya valoraron a rocky'
?,'Lautaro Fernández','aaa'
?,'Carolina Bruscantini','entonces estaba pensando en sacar a alguien'
?,'Carolina Bruscantini','para que nos diga la valoracion'
?,'Lautaro Fernández','sisisi'
?,'Lautaro Fernández','me olvide de sacarle  la vvaloracion a uno'
?,'Lautaro Fernández','para que se instancie con el predicado'
?,'Lautaro Fernández','ahi me anduvo'
?,'Lautaro Fernández','me andaba mal cuando le hacia la consulta similares'
?,'Carolina Bruscantini','ahahah'
?,'Lautaro Fernández','me devolvio cualquier cosa'
?,'Carolina Bruscantini','bueno.. yo estaba pensando en comentar la ultima valoracion'
?,'Carolina Bruscantini','y ver cuales son los mas similares a el y calcular el promedio'
?,'Carolina Bruscantini','asi ya sabemos cuanto nos tiene que dar'
?,'Carolina Bruscantini','jaja, qu ete devolvio?'
?,'Carolina Bruscantini','ah,, nooo'
?,'Lautaro Fernández','le pregunte valoracion(b,rocky, V).'
?,'Carolina Bruscantini','sii'
?,'Carolina Bruscantini','4/1'
?,'Lautaro Fernández','y me devolvio 4/1'
?,'Lautaro Fernández','jajajaj'
?,'Carolina Bruscantini','sii'
?,'Lautaro Fernández','jajajja'
?,'Lautaro Fernández','nose que onda'
?,'Carolina Bruscantini','es que no se puede calcular las operaciones asi'
?,'Carolina Bruscantini','hay que hacerlo con el is'
?,'Carolina Bruscantini','a ver.. chequiemos el promedio'
?,'Lautaro Fernández','yo tenia entendido que si'
?,'Lautaro Fernández','creo que he visto ejercicios resueltos que estaban hechos asi'
?,'Lautaro Fernández','ahi lo arregle'
?,'Lautaro Fernández','pero me devuelve '
?,'Lautaro Fernández','4'
?,'Lautaro Fernández','todavia esta mal'
?,'Carolina Bruscantini','ahora.. el promedio...'
?,'Carolina Bruscantini','la lista'
?,'Carolina Bruscantini','tiene un predicado adentro'
?,'Lautaro Fernández','la lista de que es?'
?,'Lautaro Fernández','tiene predicados?'
?,'Lautaro Fernández','y yo me la estoy re mandando?'
?,'Carolina Bruscantini','la lista que te devuelve arriba es algo asi como L=[similitud(a,3),   '
?,'Carolina Bruscantini','similitud(b,8)'
?,'Carolina Bruscantini',']'
?,'Carolina Bruscantini','y asi'
?,'Lautaro Fernández','aaaa'
?,'Lautaro Fernández','no seria'
?,'Lautaro Fernández','aah ya entendi'
?,'Lautaro Fernández','ahi lo arregle'
?,'Lautaro Fernández','ahi lo pego en el doc'
?,'Carolina Bruscantini','no estoy muy segura igual de ese SU/10, pero probamos. Tendriamos que cambiar para tener en cuenta el similitud(x,y)..'
?,'Carolina Bruscantini','okok'
?,'Carolina Bruscantini','genial'
?,'Carolina Bruscantini','otra cosa que no consideramos.. nosotros buscamos los 10 mas similares. Que pasa si esos no le dieron un raiting a los items? el similares deberia verificar que los que agrega a la lista hayan rankeado el producto, o no?'
?,'Lautaro Fernández','cagate de risa'
?,'Lautaro Fernández','me sigue dvolviendo 4'
?,'Lautaro Fernández','jajajjaa'
?,'Lautaro Fernández','nose que onda'
?,'Carolina Bruscantini','jajajaja'
?,'Lautaro Fernández','ahi pego en el doc lo que hice'
?,'Lautaro Fernández','fijate'
?,'Carolina Bruscantini','dalee'
?,'Lautaro Fernández','alugien corrigio algo en el doc?'
?,'Lautaro Fernández','poruqe ya veo que le borro lo que habia corregido'
?,'Carolina Bruscantini','yo inverti las barras y cambie el dynami de arriba para que compile'
?,'Lautaro Fernández','eso lo cambie yo tambien'
?,'Lautaro Fernández','algo mas?'
?,'Carolina Bruscantini','nop'
?,'Lautaro Fernández','copio y pego todo entonces'
?,'Lautaro Fernández','asi no corrigo de a una cosa'
?,'Carolina Bruscantini','si, o copia y pego todo lo de promedios, porque sino se rompen los tabulados'
?,'Carolina Bruscantini','pero ya fue de ultima'
?,'Lautaro Fernández','aaaa dale'
?,'Carolina Bruscantini','ah, si, asi me gusta mas'
?,'Lautaro Fernández','ahi lo pegue'
?,'Lautaro Fernández','asi estaria bien no?'
?,'Lautaro Fernández','lo que me mareo'
?,'Lautaro Fernández','fue el hecho de que a promedio le pasan una lista [similitud(U,O,V)]'
?,'Lautaro Fernández','U seria el usuario con el que estamos trabajando no?'
?,'Lautaro Fernández','al que le queremos agregar la valoracion'
?,'Lautaro Fernández','o no?'
?,'Lautaro Fernández','solo tengo que trabajar con otros O'
?,'Carolina Bruscantini','solo con los O'
?,'Carolina Bruscantini','U no lo tenes en esa lista'
?,'Carolina Bruscantini','si lo necesitas ahi, deberias pasarlo aparte como parametro'
?,'Lautaro Fernández','ah no?'
?,'Lautaro Fernández','nono'
?,'Lautaro Fernández','no lo necesito'
?,'Lautaro Fernández','por eso me parecio raro'
?,'Lautaro Fernández','pero fijate bien'
?,'Lautaro Fernández','que a promedio le pasa S'
